10:03:36,33.0,63.0,0.0,0.0
10:03:36,33.0,63.0,0.0,0.0
10:03:37,33.0,63.0,0.0,0.0
10:03:37,33.0,63.0,0.0,0.0
10:03:38,33.0,63.0,0.0,0.0
10:03:39,33.0,63.0,0.0,0.0
10:03:39,33.0,63.0,0.0,0.0
10:03:40,33.0,63.0,0.0,0.0
10:03:41,33.0,63.0,0.0,0.0
10:03:41,33.0,63.0,0.0,0.0
10:03:42,33.0,63.0,0.0,0.0
10:03:42,33.0,63.0,0.0,0.0
10:03:43,33.0,63.0,0.0,0.0
10:03:44,33.0,63.0,0.0,0.0
10:03:44,33.0,63.0,0.0,0.0
10:03:45,33.0,63.0,0.0,0.0
10:03:45,33.0,62.0,0.0,0.0
10:03:46,33.0,62.0,0.0,0.0
10:03:47,33.0,62.0,0.0,0.0
10:03:47,33.0,62.0,0.0,0.0
10:03:48,33.0,63.0,0.0,0.0
10:03:49,33.0,63.0,0.0,0.0
10:03:49,33.0,63.0,0.0,0.0
10:03:50,33.0,63.0,0.0,0.0
10:03:50,33.0,63.0,0.0,0.0
10:03:51,33.0,63.0,0.0,0.0
10:03:52,33.0,63.0,0.0,0.0
10:03:52,33.0,63.0,0.0,0.0
10:03:53,33.0,63.0,0.0,0.0
10:03:54,33.0,63.0,0.0,0.0
10:03:54,33.0,63.0,0.0,0.0
10:03:55,33.0,63.0,0.0,0.0
10:03:55,33.0,63.0,0.0,0.0
10:03:56,33.0,63.0,0.0,0.0
10:03:57,33.0,63.0,0.0,0.0
10:03:57,33.0,63.0,0.0,0.0
10:03:58,33.0,65.0,0.0,0.0
10:03:59,33.0,65.0,0.0,0.0
10:03:59,33.0,66.0,0.0,0.0
10:04:00,33.0,66.0,0.0,0.0
10:04:00,33.0,67.0,0.0,0.0
10:04:01,33.0,67.0,0.0,0.0
10:04:02,33.0,67.0,0.0,0.0
10:04:02,33.0,67.0,0.0,0.0
10:04:03,33.0,68.0,0.0,0.0
10:04:04,33.0,68.0,0.0,0.0
10:04:04,33.0,69.0,0.0,0.0
10:04:05,33.0,69.0,0.0,0.0
10:04:05,33.0,69.0,0.0,0.0
10:04:06,33.0,69.0,0.0,0.0
10:04:07,33.0,70.0,0.0,0.0
10:04:07,33.0,70.0,0.0,0.0
10:04:08,32.0,69.0,0.0,0.0
10:04:09,32.0,69.0,0.0,0.0
10:04:09,32.0,70.0,0.0,0.0
10:04:10,32.0,70.0,0.0,0.0
10:04:10,32.0,71.0,0.0,0.0
10:04:11,32.0,71.0,0.0,0.0
10:04:12,32.0,71.0,0.0,0.0
10:04:12,32.0,71.0,0.0,0.0
10:04:13,32.0,72.0,0.0,0.0
10:04:14,32.0,72.0,0.0,0.0
10:04:14,32.0,72.0,0.0,0.0
10:04:15,32.0,72.0,0.0,0.0
10:04:15,32.0,72.0,0.0,0.0
10:04:16,32.0,72.0,0.0,0.0
10:04:17,32.0,73.0,0.0,0.0
10:04:17,32.0,73.0,0.0,0.0
10:04:18,32.0,73.0,0.0,0.0
10:04:18,32.0,73.0,0.0,0.0
10:04:19,31.0,74.0,0.0,0.0
10:04:20,31.0,74.0,0.0,0.0
10:04:20,31.0,75.0,0.0,0.0
10:04:21,31.0,75.0,0.0,0.0
10:04:22,31.0,75.0,0.0,0.0
10:04:22,31.0,75.0,0.0,0.0
10:04:23,31.0,75.0,0.0,0.0
10:04:23,31.0,75.0,0.0,0.0
10:04:24,31.0,76.0,0.0,0.0
10:04:25,31.0,76.0,0.0,0.0
10:04:25,31.0,77.0,0.0,0.0
10:04:26,31.0,77.0,0.0,0.0
10:04:26,31.0,77.0,0.0,0.0
10:04:27,31.0,77.0,0.0,0.0
10:04:28,31.0,77.0,0.0,0.0
10:04:28,31.0,77.0,0.0,0.0
10:04:29,30.0,77.0,0.0,0.0
10:04:30,30.0,77.0,0.0,0.0
10:04:30,30.0,78.0,0.0,0.0
10:04:31,30.0,78.0,0.0,0.0
10:04:31,30.0,78.0,0.0,0.0
10:04:32,30.0,78.0,0.0,0.0
10:04:33,30.0,78.0,0.0,0.0
10:04:33,30.0,78.0,0.0,0.0
10:04:34,30.0,78.0,0.0,0.0
10:04:35,30.0,78.0,0.0,0.0
10:04:35,30.0,78.0,0.0,0.0
10:04:36,30.0,78.0,0.0,0.0
10:04:37,30.0,78.0,0.0,0.0
10:04:37,30.0,78.0,0.0,0.0
10:04:38,30.0,78.0,0.0,0.0
10:04:39,30.0,78.0,0.0,0.0
10:04:39,30.0,78.0,0.0,0.0
10:04:40,30.0,78.0,0.0,0.0
10:04:40,30.0,78.0,0.0,0.0
10:04:41,30.0,78.0,0.0,0.0
10:04:42,30.0,78.0,0.0,0.0
10:04:42,30.0,78.0,0.0,0.0
10:04:43,30.0,78.0,0.0,0.0
10:04:44,30.0,78.0,0.0,0.0
10:04:44,30.0,78.0,0.0,0.0
10:04:45,30.0,78.0,0.0,0.0
10:04:46,30.0,78.0,0.0,0.0
10:04:46,30.0,78.0,0.0,0.0
10:04:47,30.0,78.0,0.0,0.0
10:04:47,30.0,78.0,0.0,0.0
10:04:48,30.0,78.0,0.0,0.0
10:04:49,30.0,78.0,0.0,0.0
10:04:49,30.0,78.0,0.0,0.0
10:04:50,30.0,78.0,0.0,0.0
10:04:51,30.0,78.0,0.0,0.0
10:04:51,30.0,78.0,0.0,0.0
10:04:52,30.0,78.0,0.0,0.0
10:04:53,30.0,78.0,0.0,0.0
10:04:53,30.0,78.0,0.0,0.0
10:04:54,30.0,78.0,0.0,0.0
10:04:54,30.0,78.0,0.0,0.0
10:04:55,30.0,78.0,0.0,0.0
10:04:56,30.0,78.0,0.0,0.0
10:04:56,30.0,78.0,0.0,0.0
10:04:57,30.0,78.0,0.0,0.0
10:04:58,30.0,78.0,0.0,0.0
10:04:58,30.0,78.0,0.0,0.0
10:04:59,30.0,78.0,0.0,0.0
10:05:00,30.0,78.0,0.0,0.0
10:05:00,30.0,78.0,0.0,0.0
10:05:01,30.0,78.0,0.0,0.0
10:05:02,30.0,78.0,0.0,0.0
10:05:02,30.0,78.0,0.0,0.0
10:05:03,30.0,78.0,0.0,0.0
10:05:03,30.0,78.0,0.0,0.0
10:05:04,30.0,78.0,0.0,0.0
10:05:05,30.0,78.0,0.0,0.0
10:05:05,30.0,78.0,0.0,0.0
10:05:06,30.0,78.0,0.0,0.0
10:05:07,30.0,78.0,0.0,0.0
10:05:07,30.0,78.0,0.0,0.0
10:05:08,30.0,78.0,0.0,0.0
10:05:09,30.0,78.0,0.0,0.0
10:05:09,30.0,78.0,0.0,0.0
10:05:10,30.0,78.0,0.0,0.0
10:05:11,30.0,78.0,0.0,0.0
10:05:11,30.0,78.0,0.0,0.0
10:05:12,30.0,78.0,0.0,0.0
10:05:12,30.0,78.0,0.0,0.0
10:05:13,30.0,78.0,0.0,0.0
10:05:14,30.0,78.0,0.0,0.0
10:05:14,30.0,78.0,0.0,0.0
10:05:15,30.0,78.0,0.0,0.0
10:05:16,30.0,78.0,0.0,0.0
10:05:16,30.0,78.0,0.0,0.0
10:05:17,30.0,78.0,0.0,0.0
10:05:18,30.0,78.0,0.0,0.0
10:05:18,30.0,78.0,0.0,0.0
10:05:19,30.0,78.0,0.0,0.0
10:05:19,30.0,78.0,0.0,0.0
10:05:20,30.0,78.0,0.0,0.0
10:05:21,30.0,78.0,0.0,0.0
10:05:21,30.0,78.0,0.0,0.0
10:05:22,30.0,78.0,0.0,0.0
10:05:23,30.0,78.0,0.0,0.0
10:05:23,30.0,78.0,0.0,0.0
10:05:24,30.0,78.0,0.0,0.0
10:05:25,30.0,78.0,0.0,0.0
10:05:25,30.0,78.0,0.0,0.0
10:05:26,30.0,78.0,0.0,0.0
10:05:27,30.0,78.0,0.0,0.0
10:05:27,30.0,78.0,0.0,0.0
10:05:28,30.0,78.0,0.0,0.0
10:05:28,30.0,78.0,0.0,0.0
10:05:29,30.0,78.0,0.0,0.0
10:05:30,30.0,78.0,0.0,0.0
10:05:30,30.0,78.0,0.0,0.0
10:05:31,30.0,78.0,0.0,0.0
10:05:32,30.0,78.0,0.0,0.0
10:05:32,30.0,78.0,0.0,0.0
10:05:33,30.0,78.0,0.0,0.0
10:05:34,30.0,78.0,0.0,0.0
10:05:34,30.0,78.0,0.0,0.0
10:05:35,30.0,78.0,0.0,0.0
10:05:35,30.0,78.0,0.0,0.0
10:05:36,30.0,78.0,0.0,0.0
10:05:37,30.0,78.0,0.0,0.0
10:05:37,30.0,78.0,0.0,0.0
10:05:38,30.0,78.0,0.0,0.0
10:05:39,30.0,78.0,0.0,0.0
10:05:39,30.0,78.0,0.0,0.0
10:05:40,30.0,78.0,0.0,0.0
10:05:41,30.0,78.0,0.0,0.0
10:05:41,30.0,78.0,0.0,0.0
10:05:42,30.0,78.0,0.0,0.0
10:05:42,30.0,78.0,0.0,0.0
10:05:43,25.0,95.0,0.0,0.0
10:05:44,25.0,95.0,0.0,0.0
10:05:44,25.0,95.0,0.0,0.0
10:05:45,25.0,95.0,0.0,0.0
10:05:46,25.0,95.0,0.0,0.0
10:05:46,25.0,95.0,0.0,0.0
10:05:47,25.0,95.0,0.0,0.0
10:05:48,25.0,95.0,0.0,0.0
10:05:48,25.0,95.0,0.0,0.0
10:05:49,25.0,95.0,0.0,0.0
10:05:50,25.0,95.0,0.0,0.0
10:05:50,25.0,95.0,0.0,0.0
10:05:51,25.0,95.0,0.0,0.0
10:05:51,25.0,95.0,0.0,0.0
10:05:52,25.0,95.0,0.0,0.0
10:05:53,25.0,95.0,0.0,0.0
10:05:53,25.0,95.0,0.0,0.0
10:05:54,25.0,95.0,0.0,0.0
10:05:55,25.0,95.0,0.0,0.0
10:05:55,25.0,95.0,0.0,0.0
10:05:56,25.0,95.0,0.0,0.0
10:05:57,25.0,95.0,0.0,0.0
10:05:57,25.0,95.0,0.0,0.0
10:05:58,25.0,95.0,0.0,0.0
10:05:58,25.0,95.0,0.0,0.0
10:05:59,25.0,95.0,0.0,0.0
10:06:00,25.0,95.0,0.0,0.0
10:06:00,25.0,95.0,0.0,0.0
10:06:01,25.0,95.0,0.0,0.0
10:06:02,25.0,95.0,0.0,0.0
10:06:02,25.0,95.0,0.0,0.0
10:06:03,25.0,95.0,0.0,0.0
10:06:04,25.0,95.0,0.0,0.0
10:06:04,25.0,95.0,0.0,0.0
10:06:05,25.0,95.0,0.0,0.0
10:06:05,25.0,95.0,0.0,0.0
10:06:06,25.0,95.0,0.0,0.0
10:06:07,25.0,95.0,0.0,0.0
10:06:07,25.0,95.0,0.0,0.0
10:06:08,25.0,95.0,0.0,0.0
10:06:09,25.0,95.0,0.0,0.0
10:06:09,25.0,95.0,0.0,0.0
10:06:10,25.0,95.0,0.0,0.0
10:06:11,25.0,95.0,0.0,0.0
10:06:11,25.0,95.0,0.0,0.0
